Category,DayOfWeek,Date,Time,X,Y
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Sunday,1/6/2013,21:30,37.6871597,-122.128725
VANDALISM:DAMAGE PROPERTY,Sunday,1/6/2013,21:30,37.67473015,-122.1250921
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Sunday,1/6/2013,21:28,37.67607677,-122.1347054
DEATH UNATTENDED / ATTENDED,Sunday,1/6/2013,19:00,37.66837073,-122.1428246
CORONERS REPORT,Sunday,1/6/2013,21:35,37.67449312,-122.1318273
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Monday,1/7/2013,22:00,37.70170777,-122.0823751
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Monday,1/7/2013,22:00,37.70780077,-122.0931262
BURGLARY,Monday,1/7/2013,1:30,37.68529751,-122.0714163
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Monday,1/7/2013,1:30,37.71732516,-122.0232817
DISORDERLY CONDUCT:SOLICIT LEWD ACT,Monday,1/7/2013,1:30,37.69723126,-122.0617477
TOW VEH ILL PKD,Monday,1/7/2013,22:00,37.70204737,-122.0730879
DEATH UNATTENDED / ATTENDED,Monday,1/7/2013,22:00,37.68751015,-122.0628006
72 HOUR MENTAL HEALTH,Monday,1/7/2013,21:00,37.70809963,-122.0739982
INFORMATIONAL REPORT,Monday,1/7/2013,22:30,37.69853869,-122.0809934
INCIDENT REPORT,Monday,1/7/2013,22:20,37.69542363,-122.0736454
INCIDENT REPORT,Monday,1/7/2013,22:17,37.70862104,-122.06385
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Monday,1/7/2013,22:17,37.68662801,-122.0474282
FORGERY:FALSE CHECKS/RECORDS/CERTIFICATES/ETC.,Monday,1/7/2013,22:40,37.67695184,-122.1103183
VANDALISM:DEFACE PROPERTY,Monday,1/7/2013,22:40,37.68662801,-122.0474282
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Monday,1/7/2013,22:40,37.66632289,-122.0985476
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Monday,1/7/2013,13:00,37.66632289,-122.0985476
FELON IN POSSESSION OF TEAR GAS OR TEAR GAS WEAPON,Monday,1/7/2013,22:50,37.68662801,-122.0474282
DISTURB BY LOUD/UNREASONABLE NOISE,Monday,1/7/2013,23:00,37.66904562,-122.1084279
DUI ALCOHOL/DRUGS,Monday,1/7/2013,23:10,37.66632289,-122.0985476
DUI ALCOHOL/DRUGS,Monday,1/7/2013,23:10,37.65305314,-122.1103097
VIOLATION OF PROBATION FELONY,Monday,1/7/2013,23:21,37.65305314,-122.1103097
LICENSE SUSPENDED/REVOKED,Monday,1/7/2013,23:45,37.66632289,-122.0985476
DOG ATTACK ON ANOTHER ANIMAL,Monday,1/7/2013,17:30,37.67735016,-122.1009321
UNLEASHED DOG,Monday,1/7/2013,18:30,37.67735016,-122.1009321
ARREST WARRANT - MISD,Monday,1/7/2013,23:10,37.6740851,-122.1071056
72 HOUR MENTAL HEALTH,Monday,1/7/2013,23:10,37.79477643,-121.5883681
ROBBERY,Monday,1/7/2013,0:01,37.69725144,-122.1171386
BURGLARY - VEHICLE,Monday,1/7/2013,0:01,37.69812326,-122.107609
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Monday,1/7/2013,11:40,37.69877207,-122.1120738
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Monday,1/7/2013,1:50,37.6965392,-122.1043989
72 HOUR MENTAL HEALTH,Monday,1/7/2013,0:54,37.70400399,-122.126646
72 HOUR MENTAL HEALTH,Monday,1/7/2013,1:40,37.70509621,-122.1282766
INCIDENT REPORT,Monday,1/7/2013,1:40,37.7098909,-122.1229672
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Monday,1/7/2013,22:00,37.67473015,-122.1250921
BATTERY ON PERSON,Monday,1/7/2013,22:00,37.67473015,-122.1250921
BURGLARY,Monday,1/7/2013,0:51,37.69407417,-122.1266257
BURGLARY,Monday,1/7/2013,2:06,37.68152942,-122.1281488
GRAND THEFT - FROM MOTOR VEHICLE,Monday,1/7/2013,1:50,37.69338477,-122.1272169
VANDALISM:DEFACE PROPERTY,Monday,1/7/2013,0:05,37.67473015,-122.1250921
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Monday,1/7/2013,22:30,37.68615391,-122.1152161
BURGLARY,Tuesday,1/8/2013,3:08,37.70973813,-122.0970645
BURGLARY,Tuesday,1/8/2013,1:50,37.71067207,-122.0602287
THEFT OF ELDER/DEPENDENT ADULT (OVER $400),Tuesday,1/8/2013,3:24,37.70603792,-122.0813797
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,1/8/2013,3:24,37.70246796,-122.0695655
THEFT BY USE OF ACCESS CARD INFORMATION,Tuesday,1/8/2013,3:35,37.70603792,-122.0813797
"DRUG TRAFFICKING WITHIN 1,000 FT OF SCHOOL",Tuesday,1/8/2013,3:20,37.71348875,-122.0316749
POSSESS MARIJUANA FOR SALE,Tuesday,1/8/2013,4:05,37.71348875,-122.0316749
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,1/8/2013,2:00,37.68847051,-122.0625651
TRESPASS:OCCUPY PROPERTY W/O CONSENT,Tuesday,1/8/2013,5:55,37.68118237,-122.078317
CONTEMPT OF COURT:DISOBEY COURT ORDER/ETC,Tuesday,1/8/2013,5:55,37.68118237,-122.078317
TOW ABAND VEH,Tuesday,1/8/2013,7:05,37.69200152,-122.0697868
TOW VEH PKD 72 HR,Tuesday,1/8/2013,7:05,37.69200152,-122.0697868
ARREST WARRANT - MISD,Tuesday,1/8/2013,22:00,37.69263044,-122.1019063
ARREST WARRANT - MISD,Tuesday,1/8/2013,22:00,37.69448152,-122.0563163
OUTSIDE WARRANT-MISD,Tuesday,1/8/2013,22:00,37.68007436,-122.076067
BATTERY ON PERSON,Tuesday,1/8/2013,7:00,37.70115195,-122.0023777
INCIDENT REPORT,Tuesday,1/8/2013,0:15,37.7138621,-121.8835516
VANDALISM:DAMAGE PROPERTY,Tuesday,1/8/2013,7:40,37.67587661,-122.1054602
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,1/8/2013,6:46,37.66655037,-122.1000061
FIGHT/CHALLENGE FIGHT AT SCHOOL/UNIVERSITY/ETC,Tuesday,1/8/2013,7:32,37.68373353,-122.1163304
72 HOUR MENTAL HEALTH,Tuesday,1/8/2013,18:00,37.68504835,-122.1054459
TOW ABAND VEH,Tuesday,1/8/2013,18:00,37.66870029,-122.1200958
TOW VEH PKD 72 HR,Tuesday,1/8/2013,7:30,37.66870029,-122.1200958
COUNTY VEHICLE ACCIDENT/DAMAGE REPORT,Tuesday,1/8/2013,8:18,37.67619321,-122.1131171
72 HOUR MENTAL HEALTH,Tuesday,1/8/2013,8:22,37.6707692,-122.1081839
ARREST WARRANT - MISD,Tuesday,1/8/2013,8:40,37.66219254,-122.0875972
INCIDENT REPORT,Tuesday,1/8/2013,2:06,37.75457345,-121.5761005
EOD CALL OUT,Tuesday,1/8/2013,2:06,37.80256547,-122.2957666
BATTERY ON PERSON,Tuesday,1/8/2013,22:30,37.70849432,-122.1116188
BURGLARY,Tuesday,1/8/2013,19:00,37.6947924,-122.1102763
BURGLARY - VEHICLE,Tuesday,1/8/2013,17:30,37.6996351,-122.1071576
THEFT OF PERSONAL PROPERTY,Tuesday,1/8/2013,8:30,37.69717872,-122.1106177
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Tuesday,1/8/2013,8:50,37.70031707,-122.1178404
OBTAIN CREDIT/ETC:USE OTHERS ID,Tuesday,1/8/2013,16:00,37.69998848,-122.117408
RECEIVE/ETC KNOWN STOLEN PROPERTY,Tuesday,1/8/2013,16:00,37.69281342,-122.1011197
RECEIVE/ETC KNOWN STOLEN PROPERTY,Tuesday,1/8/2013,9:30,37.69281342,-122.1011197
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,1/8/2013,6:30,37.69281342,-122.1011197
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Tuesday,1/8/2013,10:17,37.69281342,-122.1011197
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,1/8/2013,20:00,37.70647606,-122.1283309
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,1/8/2013,1:25,37.69348503,-122.1079067
DUI ALCOHOL/DRUGS,Tuesday,1/8/2013,9:30,37.69281342,-122.1011197
RUNAWAY,Tuesday,1/8/2013,11:00,37.69673063,-122.10457
POSSESS/ETC BURGLARY TOOLS,Tuesday,1/8/2013,10:59,37.69281342,-122.1011197
POSSESS/ETC BURGLARY TOOLS,Tuesday,1/8/2013,11:15,37.69281342,-122.1011197
VIOLATE COURT ORDER TO PREVENT DOMESTIC VIOLENCE,Tuesday,1/8/2013,11:05,37.69718724,-122.1140322
INFORMATIONAL REPORT,Tuesday,1/8/2013,11:05,37.69326259,-122.108212
TOW VEH OVERDUE REG,Tuesday,1/8/2013,11:38,37.70149097,-122.1166377
ARREST WARRANT - FEL,Tuesday,1/8/2013,11:38,37.69477144,-122.1136059
ARREST WARRANT - FEL,Tuesday,1/8/2013,11:38,37.69281342,-122.1011197
SHOOT AT INHABITED DWELLING/VEHICLE/ETC,Tuesday,1/8/2013,7:30,37.6933917,-122.1278079
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Tuesday,1/8/2013,10:22,37.68707774,-122.1287243
BURGLARY - VEHICLE,Tuesday,1/8/2013,11:00,37.68025774,-122.1272922
GET CREDIT/ETC OTHERS ID,Tuesday,1/8/2013,12:11,37.67082301,-122.1428492
VANDALISM:DAMAGE PROPERTY,Tuesday,1/8/2013,12:20,37.68393144,-122.1341981
VANDALISM:DAMAGE PROPERTY,Tuesday,1/8/2013,17:00,37.66783331,-122.1440384
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Tuesday,1/8/2013,22:30,37.68270959,-122.1233567
DEATH UNATTENDED / ATTENDED,Tuesday,1/8/2013,2:55,37.67903467,-122.1449979
72 HOUR MENTAL HEALTH,Tuesday,1/8/2013,12:35,37.69565081,-122.118887
TOW VEH PKD 72 HR,Tuesday,1/8/2013,0:01,37.68060069,-122.1212689
BURGLARY,Wednesday,1/9/2013,0:57,37.70129367,-122.0525004
BURGLARY,Wednesday,1/9/2013,22:30,37.70900509,-122.0959194
BURGLARY,Wednesday,1/9/2013,2:00,37.6868431,-122.0789914
BURGLARY,Wednesday,1/9/2013,2:00,37.70236429,-122.0706368
BURGLARY - VEHICLE,Wednesday,1/9/2013,11:55,37.70236429,-122.0706368
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/9/2013,18:30,37.69378552,-122.0771296
FORGERY,Wednesday,1/9/2013,11:40,37.69561207,-122.0800055
POSSESS CONTROLLED SUBSTANCE,Wednesday,1/9/2013,12:45,37.68677391,-122.0798183
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,1/9/2013,14:40,37.68677391,-122.0798183
VIOLATION OF PROBATION MISDEMEANOR,Wednesday,1/9/2013,9:00,37.68677391,-122.0798183
FURNISH/ETC MINOR W/TOBACCO/SMOKING PARAPHERNALIA,Wednesday,1/9/2013,12:20,37.69380572,-122.0876964
INCIDENT REPORT,Wednesday,1/9/2013,12:30,37.71871686,-122.0621517
72 HOUR MENTAL HEALTH,Wednesday,1/9/2013,23:00,37.70809963,-122.0739982
ROBBERY,Wednesday,1/9/2013,12:33,37.67230255,-122.1051271
CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT,Wednesday,1/9/2013,12:33,37.68267829,-122.1153646
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Wednesday,1/9/2013,12:33,37.68267829,-122.1153646
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Wednesday,1/9/2013,12:33,37.67230255,-122.1051271
WILLFUL CRUELTY TO CHILD,Wednesday,1/9/2013,13:05,37.6876969,-122.1013225
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Wednesday,1/9/2013,0:15,37.6876969,-122.1013225
RECEIVE/ETC KNOWN STOLEN PROPERTY,Wednesday,1/9/2013,13:31,37.68428387,-122.0571618
VANDALISM:DAMAGE PROPERTY,Wednesday,1/9/2013,8:00,37.67428473,-122.1122172
VANDALISM:DEFACE PROPERTY,Wednesday,1/9/2013,13:45,37.68258547,-122.1036208
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,1/9/2013,13:00,37.67365047,-122.1225292
VIOLATION OF PROBATION FELONY,Wednesday,1/9/2013,13:00,37.6876969,-122.1013225
TOW VEH OVERDUE REG,Wednesday,1/9/2013,14:00,37.67407064,-122.112696
REPORT NUMBER WAS CANCELLED,Wednesday,1/9/2013,14:00,37.69110921,-122.0442183
ARREST WARRANT - MISD,Wednesday,1/9/2013,14:00,37.67365047,-122.1225292
"LOST,STOLEN LICENSE PLATE",Wednesday,1/9/2013,14:34,37.67293398,-122.1220739
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Wednesday,1/9/2013,14:10,37.67531125,-122.1241556
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Wednesday,1/9/2013,13:49,37.67739878,-121.7611528
TASK FORCE REPORT,Wednesday,1/9/2013,14:02,37.73961172,-122.1660638
THREATEN CRIME W/INTENT TO TERRORIZE,Wednesday,1/9/2013,20:00,37.70775242,-122.1205233
BURGLARY - VEHICLE,Wednesday,1/9/2013,16:30,37.69218679,-122.1076882
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Wednesday,1/9/2013,14:41,37.70254818,-122.1212489
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Wednesday,1/9/2013,15:00,37.70254818,-122.1212489
BENCH WARRANT/FAILURE TO APPEAR ON MISDEMEANOR CHARGE,Wednesday,1/9/2013,15:24,37.70447584,-122.1256638
INFORMATIONAL REPORT,Wednesday,1/9/2013,14:35,37.7098909,-122.1229672
BATTERY ON PERSON,Wednesday,1/9/2013,13:00,37.69565081,-122.118887
BATTERY ON PERSON,Wednesday,1/9/2013,15:45,37.68087427,-122.1379555
BURGLARY,Wednesday,1/9/2013,15:40,37.68806719,-122.1300701
VANDALISM:DAMAGE PROPERTY,Wednesday,1/9/2013,15:26,37.68684864,-122.1274634
POSSESS WEAPON/ETC AT SCHOOL,Wednesday,1/9/2013,18:03,37.68670177,-122.1219971
DUI ALCOHOL/DRUGS,Wednesday,1/9/2013,19:00,37.67628491,-122.1457226
CRUELTY TO ANIMAL,Wednesday,1/9/2013,19:00,37.67607282,-122.1207353
REPORT NUMBER WAS CANCELLED,Wednesday,1/9/2013,15:54,37.68056476,-122.1296393
CIVIL MATTER,Wednesday,1/9/2013,15:54,37.68670112,-122.1224398
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Wednesday,1/9/2013,14:00,37.57348475,-121.8883114
BATTERY ON PERSON,Thursday,1/10/2013,16:05,37.6981614,-122.0651975
BURGLARY,Thursday,1/10/2013,0:01,37.70643316,-122.0823658
BURGLARY,Thursday,1/10/2013,0:01,37.70546995,-122.0886889
BURGLARY,Thursday,1/10/2013,16:25,37.68341147,-122.0840666
GRAND THEFT - FROM MOTOR VEHICLE,Thursday,1/10/2013,16:25,37.70829722,-122.0307985
GET CREDIT/ETC OTHERS ID,Thursday,1/10/2013,15:20,37.68808154,-122.0692459
GET CREDIT/ETC OTHERS ID,Thursday,1/10/2013,15:20,37.70919208,-122.0287184
RECEIVE/ETC KNOWN STOLEN PROPERTY,Thursday,1/10/2013,16:10,37.68341147,-122.0840666
DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,1/10/2013,6:30,37.6981614,-122.0651975
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,1/10/2013,12:30,37.70309697,-122.0754023
TRESPASSING,Thursday,1/10/2013,15:30,37.69990044,-122.0784829
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Thursday,1/10/2013,15:30,37.68341147,-122.0840666
TOW VEH OVERDUE REG,Thursday,1/10/2013,15:30,37.713865,-122.1000206
INCIDENT DEAD BODY,Thursday,1/10/2013,1:00,37.68244661,-122.0776967
ARREST WARRANT - MISD,Thursday,1/10/2013,8:00,37.69401317,-122.0871066
ARREST WARRANT - MISD,Thursday,1/10/2013,8:00,37.69399144,-122.087299
ARREST WARRANT - MISD,Thursday,1/10/2013,8:00,37.68589075,-122.063279
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Thursday,1/10/2013,15:30,37.66935828,-122.0969643
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,1/10/2013,16:52,37.672452,-122.0833841
FIGHT/CHALLENGE FIGHT AT SCHOOL/UNIVERSITY/ETC,Thursday,1/10/2013,14:00,37.66868334,-122.1148555
DISORDERLY CONDUCT:ALCOHOL,Thursday,1/10/2013,14:00,37.66503383,-122.1200379
"INADEQUATE SUPERVISION, UNFIT HOME FOR CHILD",Thursday,1/10/2013,14:00,37.66908822,-122.046214
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Thursday,1/10/2013,16:55,37.67040871,-122.1210244
TOW VEH PKD 72 HR,Thursday,1/10/2013,16:55,37.67618619,-122.0502265
72 HOUR MENTAL HEALTH,Thursday,1/10/2013,11:00,37.67883861,-122.0506104
ARREST WARRANT - MISD,Thursday,1/10/2013,11:00,37.68643538,-122.1060982
72 HOUR MENTAL HEALTH,Thursday,1/10/2013,17:30,37.68397118,-122.1164976
REPORT NUMBER WAS CANCELLED,Thursday,1/10/2013,14:55,37.65305314,-122.1103097
ARREST WARRANT - MISD,Thursday,1/10/2013,12:03,37.67562935,-122.1062153
FOUND PROPERTY,Thursday,1/10/2013,17:31,37.67796012,-122.1111884
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Thursday,1/10/2013,14:00,37.69780214,-122.1099141
BATTERY ON PERSON,Thursday,1/10/2013,14:00,37.71451902,-122.14172
BURGLARY,Thursday,1/10/2013,16:30,37.70147576,-122.1065494
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Thursday,1/10/2013,17:00,37.69316459,-122.1113505
DAMAGE/OBSTRUCT THE USE OF ANY WIRELESS COMMUNICATION DEVICE,Thursday,1/10/2013,17:06,37.69780214,-122.1099141
VANDALISM:DEFACE PROPERTY,Thursday,1/10/2013,2:00,37.70147576,-122.1065494
POSSESS CONTROLLED SUBSTANCE,Thursday,1/10/2013,18:00,37.73798398,-122.1423177
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,1/10/2013,18:06,37.69931603,-122.1101435
DOMESTIC - DISTURB BY LOUD/UNREASONABLE NOISE,Thursday,1/10/2013,16:20,37.6996351,-122.1071576
OBSTRUCT/RESIST/ETC PUBLIC/PEACE OFFICER/EMERGENCY MED TECH,Thursday,1/10/2013,2:00,37.73798398,-122.1423177
72 HOUR MENTAL HEALTH,Thursday,1/10/2013,16:44,37.71522167,-122.1216992
SUSPICIOUS CIRCUMSTANCES,Thursday,1/10/2013,16:44,37.69586073,-122.1151884
DEATH UNATTENDED / ATTENDED,Thursday,1/10/2013,8:30,37.70447584,-122.1256638
MISSING PERSON,Thursday,1/10/2013,17:00,37.70858622,-122.1213014
72 HOUR MENTAL HEALTH,Thursday,1/10/2013,18:35,37.70187029,-122.1033234
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Thursday,1/10/2013,22:30,37.70236308,-122.1104881
ROBBERY,Thursday,1/10/2013,18:35,37.68670177,-122.1219971
BURGLARY,Thursday,1/10/2013,17:44,37.68098707,-122.121614
BURGLARY - VEHICLE,Thursday,1/10/2013,17:44,37.68716659,-122.1300333
VANDALISM:DAMAGE PROPERTY,Thursday,1/10/2013,15:20,37.67505588,-122.1387808
72 HOUR MENTAL HEALTH,Thursday,1/10/2013,17:00,37.67102417,-122.1314788
CIVIL PROTECTIVE CUSTODY OF DANGEROUS/GRAVELY DISABLED,Thursday,1/10/2013,14:17,37.69105426,-122.1141833
INCIDENT REPORT,Thursday,1/10/2013,17:14,37.69565081,-122.118887
TOW VEH OVERDUE REG,Thursday,1/10/2013,17:14,37.69503654,-122.1189326
TOW VEH PKD 72 HR,Thursday,1/10/2013,17:14,37.68565778,-122.1285763
TOW VEH OVERDUE REG,Thursday,1/10/2013,18:00,37.68565778,-122.1285763
ROBBERY,Friday,1/11/2013,19:00,37.68087696,-122.0749726
BURGLARY,Friday,1/11/2013,19:11,37.70342502,-122.0406387
BURGLARY,Friday,1/11/2013,19:11,37.70401372,-122.0592108
BURGLARY,Friday,1/11/2013,19:11,37.70154745,-122.0494403
THEFT OF PERSONAL PROPERTY,Friday,1/11/2013,19:00,37.69420849,-122.0864787
THEFT OF PERSONAL PROPERTY,Friday,1/11/2013,17:15,37.70154745,-122.0494403
GET CREDIT/ETC OTHERS ID,Friday,1/11/2013,19:34,37.71229398,-122.0739214
GET CREDIT/ETC OTHERS ID,Friday,1/11/2013,19:28,37.6977897,-122.092907
VANDALISM:DAMAGE PROPERTY,Friday,1/11/2013,19:28,37.70154745,-122.0494403
VANDALISM ($400 OR MORE),Friday,1/11/2013,19:28,37.69448152,-122.0563163
VANDALISM ($400 OR MORE),Friday,1/11/2013,18:55,37.70096036,-122.0892865
72 HOUR MENTAL HEALTH,Friday,1/11/2013,19:20,37.69814095,-122.0872598
72 HOUR MENTAL HEALTH,Friday,1/11/2013,19:42,37.7045547,-122.0785866
SEIZURE OF DOCUMENTS AND PLATES,Friday,1/11/2013,18:25,37.70349715,-122.079471
TOW VEH OVERDUE REG,Friday,1/11/2013,18:25,37.70349715,-122.079471
FOUND PROPERTY,Friday,1/11/2013,20:02,37.70644475,-122.0823661
72 HOUR MENTAL HEALTH,Friday,1/11/2013,20:02,37.69814095,-122.0872598
72 HOUR MENTAL HEALTH,Friday,1/11/2013,20:39,37.70559639,-122.0543287
DEATH UNATTENDED / ATTENDED,Friday,1/11/2013,18:05,37.70856425,-122.0627311
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,1/11/2013,20:41,37.7023943,-121.9255591
DUI ALCOHOL/DRUGS,Friday,1/11/2013,10:00,37.70759069,-121.9103491
REPORT NUMBER WAS CANCELLED,Friday,1/11/2013,20:35,37.70437913,-121.9288766
REPORT NUMBER WAS CANCELLED,Friday,1/11/2013,20:35,37.71880418,-121.946086
REPORT NUMBER WAS CANCELLED,Friday,1/11/2013,8:00,37.71985401,-121.9465869
BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,Friday,1/11/2013,15:00,37.67208175,-122.1048312
BURGLARY,Friday,1/11/2013,12:00,37.68342507,-122.0996121
BURGLARY,Friday,1/11/2013,20:35,37.67190628,-122.1031707
VEHICLE TAMPERING - THEFT VEH PARTS,Friday,1/11/2013,21:08,37.665827,-122.1160267
OUTSIDE WARRANT-MISD,Friday,1/11/2013,19:30,37.68585265,-122.0547709
RECOVERED STOLEN AUTO - OUTSIDE AGENCY,Friday,1/11/2013,19:30,37.68466919,-122.0993293
BURGLARY,Friday,1/11/2013,17:30,37.79475042,-121.584998
ESCAPE JAIL/ETC WHILE CHARGED/ETC WITH A FELONY,Friday,1/11/2013,20:55,37.79933232,-122.2317276
INCIDENT REPORT,Friday,1/11/2013,20:55,37.78798599,-122.2071111
WILLFUL CRUELTY TO CHILD:POSSIBLE INJURY/DEATH,Friday,1/11/2013,21:00,37.71196734,-122.1235052
TAKE VEHICLE W/O OWNER CONSENT/VEHICLE THEFT,Friday,1/11/2013,20:56,37.69767139,-122.1134437
FALSE IDENTIFICATION TO SPECIFIC PEACE OFFICERS,Friday,1/11/2013,20:56,37.69674715,-122.1023639
POSSESS STOLEN VEHICLE/VESSEL/ETC,Friday,1/11/2013,20:56,37.69408285,-122.0986647
USE/UNDER INFLUENCE OF CONTROLLED SUBSTANCE,Friday,1/11/2013,20:41,37.69408285,-122.0986647
PROHIBITED PERSON OWN/ETC AMMUNITION/ETC,Friday,1/11/2013,0:50,37.69408285,-122.0986647
FELON/ADDICT/ETC POSSESS FIREARM,Friday,1/11/2013,21:37,37.69408285,-122.0986647
CARRY LOADED FIREARM:IN PUBLIC PLACE,Friday,1/11/2013,11:30,37.69408285,-122.0986647
CARRY CONCEALED WEAPON UPON PERSON,Friday,1/11/2013,20:39,37.69408285,-122.0986647
CARRY CONCEALED WEAPON ON PERSON W/PRIOR CONVICTION,Friday,1/11/2013,21:00,37.69408285,-122.0986647
RUNAWAY,Friday,1/11/2013,23:00,37.69524105,-122.1049721
VIOLATION OF PROBATION FELONY,Friday,1/11/2013,23:00,37.69408285,-122.0986647
POSSESS/ETC BURGLARY TOOLS,Friday,1/11/2013,18:00,37.69408285,-122.0986647
OUTSIDE WARRANT-FEL,Friday,1/11/2013,20:30,37.69477144,-122.1136059
OUTSIDE WARRANT-FEL,Friday,1/11/2013,20:30,37.69674715,-122.1023639
TASK FORCE REPORT,Friday,1/11/2013,22:23,37.69368445,-122.0987596
ARREST WARRANT - MISD,Friday,1/11/2013,22:07,37.69408285,-122.0986647
DRIVER UNLICENSED,Friday,1/11/2013,22:50,37.69037347,-122.1074684
RECKLESS DRIVING; HIGHWAY,Friday,1/11/2013,12:00,37.69037347,-122.1074684
BURGLARY,Friday,1/11/2013,22:29,37.68044803,-122.1274145
DISORDERLY CONDUCT:ALCOHOL,Friday,1/11/2013,23:05,37.675498,-122.1242697
INFORMATIONAL REPORT,Friday,1/11/2013,16:30,37.6817966,-122.1283209
TOW VEH PKD 72 HR,Friday,1/11/2013,22:50,37.67527925,-122.133226
TOW VEH OVERDUE REG,Friday,1/11/2013,22:30,37.67723535,-122.1232694
SEIZURE OF DOCUMENTS AND PLATES,Friday,1/11/2013,21:45,37.67723535,-122.1232694
MISSING PERSON,Friday,1/11/2013,21:45,37.69809277,-122.1229699
ARREST WARRANT - MISD,Friday,1/11/2013,23:00,37.6817966,-122.1283209
INFLICT CORPORAL INJURY ON SPOUSE/COHABITANT,Saturday,1/12/2013,23:00,37.6941467,-122.0771362
BURGLARY - SHOPLIFTING,Saturday,1/12/2013,23:27,37.69676656,-122.0764264
BURGLARY - VEHICLE,Saturday,1/12/2013,23:27,37.72370412,-122.0893056
FORGERY:FALSE CHECKS/RECORDS/CERTIFICATES/ETC.,Saturday,1/12/2013,21:17,37.71549892,-122.0336562
POSSESS CONTROLLED SUBSTANCE,Saturday,1/12/2013,15:00,37.68896852,-122.0716861
POSSESS CONTROLLED SUBSTANCE PARAPHERNALIA,Saturday,1/12/2013,22:54,37.68896852,-122.0716861
DISORDERLY CONDUCT:ALCOHOL,Saturday,1/12/2013,22:54,37.68896852,-122.0716861
VIOLATION OF PROBATION FELONY,Saturday,1/12/2013,20:30,37.69676656,-122.0764264
72 HOUR MENTAL HEALTH,Saturday,1/12/2013,22:14,37.70441698,-122.060813
INCIDENT REPORT,Saturday,1/12/2013,0:10,37.69156941,-122.0861216
INCIDENT REPORT,Saturday,1/12/2013,23:45,37.70087506,-122.047169
REPORT NUMBER WAS CANCELLED,Saturday,1/12/2013,23:45,37.70382163,-121.8656468
BURGLARY,Saturday,1/12/2013,23:45,37.671722,-122.0996634
THEFT OF PERSONAL PROPERTY,Saturday,1/12/2013,23:45,37.66898495,-122.0979567
VANDALISM ($400 OR MORE),Saturday,1/12/2013,23:45,37.671722,-122.0996634
VANDALISM LESS THAN $400,Saturday,1/12/2013,23:45,37.69113199,-122.1020472
POSSESS CONTROLLED SUBSTANCE,Saturday,1/12/2013,0:01,37.66966662,-122.0649694
