Date,PdDistrict,X,Y
1/2/13,SOUTHERN,-122.4008865,37.78059219
1/2/13,SOUTHERN,-122.4008865,37.78059219
1/2/13,TENDERLOIN,-122.413045,37.78632353
1/2/13,TENDERLOIN,-122.413045,37.78632353
1/2/13,CENTRAL,-122.4009385,37.79233465
1/2/13,BAYVIEW,-122.3940518,37.7461648
1/2/13,BAYVIEW,-122.4008343,37.72921146
1/2/13,BAYVIEW,-122.4008343,37.72921146
1/2/13,SOUTHERN,-122.4087579,37.77852535
1/2/13,CENTRAL,-122.4189111,37.80686224
1/3/13,MISSION,-122.4310287,37.76586724
1/2/13,MISSION,-122.4122762,37.76353952
1/2/13,MISSION,-122.4122762,37.76353952
1/2/13,MISSION,-122.4122762,37.76353952
1/2/13,MISSION,-122.4122762,37.76353952
1/2/13,MISSION,-122.4122762,37.76353952
1/2/13,MISSION,-122.4122762,37.76353952
1/3/13,SOUTHERN,-122.4036543,37.78742178
1/3/13,RICHMOND,-122.4883923,37.78196832
1/3/13,RICHMOND,-122.4883923,37.78196832
1/3/13,CENTRAL,-122.402194,37.79003913
1/3/13,CENTRAL,-122.402194,37.79003913
1/3/13,CENTRAL,-122.402194,37.79003913
1/3/13,NORTHERN,-122.4243593,37.78350031
1/3/13,MISSION,-122.4169173,37.75878547
1/3/13,CENTRAL,-122.412431,37.79609132
1/2/13,PARK,-122.4327194,37.7657526
1/3/13,SOUTHERN,-122.4116098,37.77622099
1/3/13,SOUTHERN,-122.4116098,37.77622099
1/3/13,SOUTHERN,-122.4116098,37.77622099
1/3/13,RICHMOND,-122.4725604,37.77724078
1/3/13,RICHMOND,-122.4725604,37.77724078
1/3/13,RICHMOND,-122.4725604,37.77724078
1/3/13,NORTHERN,-122.4284754,37.79801511
1/3/13,CENTRAL,-122.4051074,37.79722779
1/3/13,TARAVAL,-122.4643136,37.76598108
1/3/13,TARAVAL,-122.4643136,37.76598108
1/2/13,MISSION,-122.4066566,37.75682561
1/2/13,CENTRAL,-122.4109265,37.79721718
1/3/13,RICHMOND,-122.45461,37.78451033
1/2/13,NORTHERN,-122.4213177,37.79347574
1/2/13,MISSION,-122.4075062,37.75465695
1/3/13,PARK,-122.4537286,37.77009704
1/3/13,TENDERLOIN,-122.4105975,37.78325496
1/3/13,TENDERLOIN,-122.4105975,37.78325496
1/3/13,PARK,-122.4539816,37.77142786
1/3/13,RICHMOND,-122.4783055,37.78038102
1/2/13,NORTHERN,-122.4229222,37.77700082
1/2/13,PARK,-122.4467224,37.77492586
1/3/13,NORTHERN,-122.4227347,37.77694717
1/2/13,TARAVAL,-122.46399,37.74000446
1/3/13,NORTHERN,-122.4271956,37.78689136
1/3/13,CENTRAL,-122.4169791,37.78912191
1/2/13,PARK,-122.4445869,37.7673857
1/2/13,BAYVIEW,-122.3943828,37.73319574
1/2/13,BAYVIEW,-122.3943828,37.73319574
1/3/13,TENDERLOIN,-122.4116607,37.78504185
1/3/13,PARK,-122.4457874,37.76351732
1/3/13,SOUTHERN,-122.4022207,37.77851656
1/3/13,SOUTHERN,-122.4022207,37.77851656
1/3/13,SOUTHERN,-122.4022207,37.77851656
1/3/13,SOUTHERN,-122.3998021,37.78800653
1/2/13,TARAVAL,-122.4684681,37.73851679
1/3/13,CENTRAL,-122.4156132,37.8079496
1/3/13,MISSION,-122.4066627,37.75688158
1/3/13,BAYVIEW,-122.3834286,37.73580342
1/3/13,MISSION,-122.4179973,37.74902063
1/3/13,INGLESIDE,-122.4446323,37.72290538
1/3/13,INGLESIDE,-122.4361692,37.73382652
1/3/13,CENTRAL,-122.422231,37.80646495
1/3/13,MISSION,-122.4257682,37.7582262
1/2/13,SOUTHERN,-122.4201604,37.77018964
1/3/13,NORTHERN,-122.4224001,37.77425858
1/2/13,PARK,-122.4517937,37.74958182
1/3/13,INGLESIDE,-122.4385475,37.71834821
1/3/13,NORTHERN,-122.4345637,37.78415049
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,SOUTHERN,-122.4066595,37.7850491
1/1/13,SOUTHERN,-122.4066595,37.7850491
1/2/13,PARK,-122.4449851,37.77692187
1/3/13,SOUTHERN,-122.3993808,37.78585612
1/3/13,CENTRAL,-122.4169377,37.78850062
1/2/13,NORTHERN,-122.4224794,37.77705674
1/3/13,MISSION,-122.4166646,37.75701914
1/3/13,NORTHERN,-122.4180885,37.7775133
1/3/13,TENDERLOIN,-122.4136794,37.78092583
1/3/13,INGLESIDE,-122.4030485,37.7164959
1/3/13,INGLESIDE,-122.4030485,37.7164959
1/3/13,SOUTHERN,-122.4066595,37.7850491
1/3/13,INGLESIDE,-122.4033615,37.7135667
1/3/13,INGLESIDE,-122.4239961,37.74125984
1/2/13,TARAVAL,-122.4881178,37.74974705
1/3/13,TENDERLOIN,-122.4075678,37.78650244
1/3/13,TENDERLOIN,-122.4075678,37.78650244
1/3/13,TENDERLOIN,-122.4075678,37.78650244
1/3/13,NORTHERN,-122.4241924,37.79201793
1/3/13,BAYVIEW,-122.3937374,37.71863844
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,RICHMOND,-122.4853744,37.77598737
1/2/13,INGLESIDE,-122.4406725,37.73477012
1/2/13,INGLESIDE,-122.4406725,37.73477012
1/3/13,TARAVAL,-122.5070364,37.74493539
1/3/13,NORTHERN,-122.4175622,37.78334065
1/3/13,SOUTHERN,-122.3932689,37.77931097
1/2/13,SOUTHERN,-122.3963842,37.7808949
1/3/13,BAYVIEW,-122.4005294,37.75068289
1/3/13,BAYVIEW,-122.4038802,37.71027743
1/3/13,MISSION,-122.4164135,37.75396712
1/1/13,RICHMOND,-122.4905039,37.77262493
1/3/13,TENDERLOIN,-122.4158538,37.78348611
1/2/13,MISSION,-122.4351277,37.76266834
1/2/13,SOUTHERN,-122.4109392,37.77921226
1/2/13,SOUTHERN,-122.4109392,37.77921226
1/3/13,CENTRAL,-122.4083491,37.7966805
1/1/13,INGLESIDE,-122.4260843,37.73595506
1/3/13,BAYVIEW,-122.3876617,37.71876246
1/3/13,INGLESIDE,-122.4213555,37.74356873
1/3/13,INGLESIDE,-122.4213555,37.74356873
1/3/13,NORTHERN,-122.4195496,37.78495901
1/3/13,NORTHERN,-122.4195496,37.78495901
1/3/13,NORTHERN,-122.4195496,37.78495901
1/2/13,TENDERLOIN,-122.4124143,37.7830038
1/1/13,SOUTHERN,-122.4175047,37.77654004
1/1/13,NORTHERN,-122.4183244,37.78699689
1/1/13,NORTHERN,-122.4183244,37.78699689
1/2/13,SOUTHERN,-122.4070368,37.78475328
1/1/13,CENTRAL,-122.4092546,37.78821898
1/1/13,SOUTHERN,-122.4101642,37.77606916
1/3/13,TENDERLOIN,-122.4107296,37.78413461
1/3/13,MISSION,-122.4213666,37.75903945
1/3/13,SOUTHERN,-122.4096682,37.78157657
1/1/13,TENDERLOIN,-122.4155063,37.78185772
1/3/13,SOUTHERN,-122.4040634,37.78214099
1/2/13,BAYVIEW,-122.4102665,37.72033326
1/2/13,BAYVIEW,-122.4102665,37.72033326
1/3/13,NORTHERN,-122.4174541,37.78363338
1/3/13,TENDERLOIN,-122.4119856,37.78500071
1/3/13,INGLESIDE,-122.4169148,37.73542208
1/3/13,INGLESIDE,-122.4169148,37.73542208
1/3/13,TENDERLOIN,-122.4140563,37.78279311
1/3/13,SOUTHERN,-122.4126733,37.77703132
1/3/13,SOUTHERN,-122.4126733,37.77703132
1/3/13,CENTRAL,-122.4089348,37.79667331
1/3/13,CENTRAL,-122.4089348,37.79667331
1/3/13,CENTRAL,-122.4089348,37.79667331
1/3/13,SOUTHERN,-122.4159936,37.7777783
1/3/13,TENDERLOIN,-122.4139121,37.78228685
1/3/13,TENDERLOIN,-122.4139121,37.78228685
1/3/13,TENDERLOIN,-122.4139121,37.78228685
1/2/13,MISSION,-122.416589,37.75434472
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,BAYVIEW,-122.3826651,37.73149124
1/3/13,BAYVIEW,-122.3826651,37.73149124
1/3/13,TARAVAL,-122.4539243,37.71405903
1/3/13,MISSION,-122.4218864,37.76491789
1/3/13,SOUTHERN,-122.4102935,37.78223059
1/3/13,MISSION,-122.4325279,37.76459326
1/3/13,MISSION,-122.4325279,37.76459326
1/3/13,MISSION,-122.4325279,37.76459326
1/3/13,RICHMOND,-122.4433728,37.78575816
1/3/13,RICHMOND,-122.4433728,37.78575816
1/3/13,RICHMOND,-122.4433728,37.78575816
1/3/13,MISSION,-122.4114504,37.76292586
1/3/13,MISSION,-122.4114504,37.76292586
1/3/13,SOUTHERN,-122.3973888,37.78255435
1/3/13,SOUTHERN,-122.4131609,37.77745666
1/3/13,INGLESIDE,-122.4102841,37.74469751
1/3/13,SOUTHERN,-122.408163,37.78053454
1/3/13,SOUTHERN,-122.408163,37.78053454
1/3/13,SOUTHERN,-122.408163,37.78053454
1/3/13,TENDERLOIN,-122.4169486,37.78046893
1/3/13,CENTRAL,-122.4054759,37.79801807
1/3/13,BAYVIEW,-122.3962264,37.72076486
1/3/13,MISSION,-122.4216118,37.76248001
1/3/13,MISSION,-122.4216118,37.76248001
1/3/13,SOUTHERN,-122.4074135,37.78455201
1/3/13,SOUTHERN,-122.4074135,37.78455201
1/3/13,MISSION,-122.406803,37.75776267
1/3/13,INGLESIDE,-122.4219709,37.74237522
1/3/13,INGLESIDE,-122.4494412,37.73150708
1/1/13,PARK,-122.4377997,37.77499129
1/3/13,INGLESIDE,-122.4337259,37.72413037
1/3/13,RICHMOND,-122.4624048,37.78286111
1/3/13,RICHMOND,-122.4624048,37.78286111
1/3/13,SOUTHERN,-122.4186983,37.77558941
1/3/13,SOUTHERN,-122.4186983,37.77558941
1/3/13,SOUTHERN,-122.4186983,37.77558941
1/3/13,BAYVIEW,-122.3875857,37.73016467
1/3/13,MISSION,-122.4184482,37.75223917
1/3/13,INGLESIDE,-122.4359772,37.72312883
1/3/13,SOUTHERN,-122.4093916,37.7779765
1/3/13,MISSION,-122.4063384,37.75300429
1/3/13,SOUTHERN,-122.395937,37.77638546
1/3/13,SOUTHERN,-122.395937,37.77638546
1/3/13,TARAVAL,-122.4762936,37.75237659
1/3/13,RICHMOND,-122.4610627,37.78115805
1/3/13,SOUTHERN,-122.4102935,37.78223059
1/3/13,SOUTHERN,-122.403743,37.7752317
1/3/13,BAYVIEW,-122.3948524,37.72017705
1/3/13,TARAVAL,-122.4591451,37.71162227
1/3/13,TARAVAL,-122.4591451,37.71162227
1/3/13,PARK,-122.4491908,37.76722604
1/3/13,SOUTHERN,-122.391277,37.78483444
1/3/13,SOUTHERN,-122.391277,37.78483444
1/3/13,SOUTHERN,-122.391277,37.78483444
1/3/13,MISSION,-122.4162922,37.75414652
1/3/13,MISSION,-122.4162922,37.75414652
1/3/13,INGLESIDE,-122.4243002,37.74440203
1/3/13,INGLESIDE,-122.4243002,37.74440203
1/2/13,MISSION,-122.4308611,37.76557284
1/3/13,INGLESIDE,-122.4423266,37.71783531
1/3/13,TENDERLOIN,-122.4144561,37.7808612
1/3/13,BAYVIEW,-122.3795983,37.73246665
1/4/13,PARK,-122.4548776,37.768147
1/4/13,PARK,-122.4548776,37.768147
1/3/13,CENTRAL,-122.4125452,37.80193058
1/4/13,MISSION,-122.4196157,37.76402802
1/4/13,MISSION,-122.4196157,37.76402802
1/4/13,INGLESIDE,-122.4447423,37.71262293
1/4/13,TARAVAL,-122.4783028,37.76550989
1/4/13,TARAVAL,-122.4783028,37.76550989
1/4/13,TARAVAL,-122.4783028,37.76550989
1/4/13,BAYVIEW,-122.3926255,37.72928044
1/3/13,RICHMOND,-122.4382636,37.78503952
1/4/13,SOUTHERN,-122.4094824,37.77545062
1/4/13,TARAVAL,-122.467184,37.72166139
1/4/13,CENTRAL,-122.4085974,37.78922421
1/4/13,SOUTHERN,-122.4078675,37.77768641
1/4/13,SOUTHERN,-122.4078675,37.77768641
1/4/13,INGLESIDE,-122.4209793,37.74175136
1/4/13,MISSION,-122.4205071,37.75854554
1/4/13,NORTHERN,-122.4191318,37.77832557
1/4/13,BAYVIEW,-122.3978144,37.74057219
1/4/13,SOUTHERN,-122.3915153,37.78373735
1/4/13,SOUTHERN,-122.3915153,37.78373735
1/4/13,SOUTHERN,-122.3915153,37.78373735
1/4/13,PARK,-122.4405466,37.7717789
1/4/13,TENDERLOIN,-122.4138844,37.78556341
1/4/13,TENDERLOIN,-122.4138844,37.78556341
1/3/13,PARK,-122.4518796,37.77514393
1/3/13,BAYVIEW,-122.4097233,37.73279925
1/3/13,TARAVAL,-122.4799065,37.75665275
1/4/13,SOUTHERN,-122.3927353,37.78595194
1/3/13,NORTHERN,-122.4199301,37.78682621
1/4/13,NORTHERN,-122.422842,37.78260233
1/3/13,PARK,-122.4346657,37.77815023
1/3/13,BAYVIEW,-122.3943726,37.76076949
1/4/13,NORTHERN,-122.4257627,37.80111555
1/4/13,INGLESIDE,-122.4091953,37.71379782
1/4/13,PARK,-122.4529152,37.77023527
1/3/13,INGLESIDE,-122.4276681,37.72435188
1/3/13,INGLESIDE,-122.4276681,37.72435188
1/4/13,SOUTHERN,-122.4022207,37.77851656
1/4/13,INGLESIDE,-122.4241476,37.73987021
1/4/13,BAYVIEW,-122.3730237,37.72946286
1/4/13,TARAVAL,-122.4756443,37.74305055
1/2/13,CENTRAL,-122.4128713,37.80192414
1/4/13,SOUTHERN,-122.3967072,37.78554295
1/4/13,BAYVIEW,-122.4101415,37.72595991
1/4/13,BAYVIEW,-122.4070972,37.72803022
1/3/13,NORTHERN,-122.4272947,37.77908798
1/3/13,INGLESIDE,-122.4462109,37.7147001
1/4/13,NORTHERN,-122.4343525,37.78308266
1/4/13,TARAVAL,-122.4611738,37.71239133
1/3/13,PARK,-122.4410095,37.76491475
1/4/13,SOUTHERN,-122.4070043,37.77004911
1/4/13,BAYVIEW,-122.3904646,37.74080847
1/3/13,BAYVIEW,-122.3986956,37.7547456
1/4/13,TENDERLOIN,-122.4166199,37.78339049
1/4/13,TENDERLOIN,-122.4166199,37.78339049
1/2/13,NORTHERN,-122.4320422,37.77979456
1/4/13,SOUTHERN,-122.4148372,37.77256361
1/4/13,SOUTHERN,-122.4148372,37.77256361
1/4/13,TENDERLOIN,-122.4143175,37.7838803
1/3/13,BAYVIEW,-122.3962492,37.75846444
1/4/13,PARK,-122.4455373,37.77114176
1/4/13,PARK,-122.4455373,37.77114176
1/4/13,RICHMOND,-122.4836772,37.78010575
1/4/13,INGLESIDE,-122.430038,37.71234816
1/2/13,MISSION,-122.4307263,37.76275168
1/4/13,CENTRAL,-122.4024158,37.79009534
1/4/13,CENTRAL,-122.4024158,37.79009534
1/2/13,CENTRAL,-122.4175897,37.80034061
1/2/13,CENTRAL,-122.4175897,37.80034061
1/4/13,SOUTHERN,-122.4066673,37.78513714
1/3/13,TARAVAL,-122.4663097,37.76403685
1/4/13,INGLESIDE,-122.4120401,37.73872932
1/4/13,SOUTHERN,-122.403743,37.7752317
1/4/13,TENDERLOIN,-122.4076099,37.78447477
1/4/13,TARAVAL,-122.4944403,37.74222297
1/4/13,CENTRAL,-122.4098766,37.78714881
1/3/13,INGLESIDE,-122.451742,37.70923871
1/4/13,BAYVIEW,-122.3912456,37.7332252
1/4/13,NORTHERN,-122.4294501,37.79221682
1/4/13,MISSION,-122.4104888,37.76560586
1/3/13,RICHMOND,-122.4460621,37.78819179
1/3/13,RICHMOND,-122.4460621,37.78819179
1/4/13,INGLESIDE,-122.4374384,37.7211306
1/4/13,BAYVIEW,-122.3974087,37.72990851
1/4/13,SOUTHERN,-122.4066595,37.7850491
1/4/13,SOUTHERN,-122.4066595,37.7850491
1/3/13,INGLESIDE,-122.4194927,37.74596525
1/3/13,SOUTHERN,-122.408163,37.78053454
1/3/13,NORTHERN,-122.4267774,37.77877866
1/4/13,SOUTHERN,-122.4085609,37.77868136
1/4/13,SOUTHERN,-122.4085609,37.77868136
1/3/13,MISSION,-122.4228805,37.76001215
1/3/13,SOUTHERN,-122.3938478,37.7832122
1/4/13,NORTHERN,-122.4356979,37.7979844
1/4/13,SOUTHERN,-122.408163,37.78053454
1/4/13,SOUTHERN,-122.408163,37.78053454
1/4/13,SOUTHERN,-122.4095162,37.78156407
1/4/13,NORTHERN,-122.4171468,37.78144635
1/4/13,CENTRAL,-122.3987195,37.79235739
1/4/13,BAYVIEW,-122.4069108,37.73796662
1/4/13,MISSION,-122.4196718,37.76505012
1/4/13,MISSION,-122.4192082,37.76023408
1/4/13,SOUTHERN,-122.4070368,37.78475328
1/4/13,NORTHERN,-122.4346131,37.79203967
1/3/13,BAYVIEW,-122.400909,37.72402824
1/4/13,INGLESIDE,-122.452654,37.70884532
1/4/13,TARAVAL,-122.4492936,37.72175277
1/4/13,SOUTHERN,-122.4160553,37.77772956
1/4/13,TENDERLOIN,-122.4140563,37.78279311
1/4/13,TENDERLOIN,-122.4140563,37.78279311
1/4/13,TENDERLOIN,-122.4057954,37.78672463
1/4/13,CENTRAL,-122.4048645,37.80641646
1/4/13,CENTRAL,-122.4048645,37.80641646
1/4/13,INGLESIDE,-122.4088651,37.74120756
1/4/13,INGLESIDE,-122.4189687,37.73220831
1/4/13,TARAVAL,-122.4654796,37.71795025
1/4/13,BAYVIEW,-122.4073998,37.7320077
1/4/13,SOUTHERN,-122.4036543,37.78742178
1/4/13,SOUTHERN,-122.3939661,37.79502782
1/4/13,INGLESIDE,-122.431295,37.72872979
1/4/13,BAYVIEW,-122.3942888,37.72547772
1/4/13,SOUTHERN,-122.4036752,37.77517751
1/3/13,MISSION,-122.4241891,37.7554983
1/4/13,TARAVAL,-122.4628134,37.72548115
1/2/13,NORTHERN,-122.423375,37.79624087
1/4/13,TENDERLOIN,-122.4151278,37.77978707
1/4/13,TENDERLOIN,-122.4151278,37.77978707
1/4/13,INGLESIDE,-122.4172142,37.73916261
1/4/13,INGLESIDE,-122.4172142,37.73916261
1/4/13,RICHMOND,-122.465162,37.78494742
1/4/13,SOUTHERN,-122.3919049,37.78938376
1/4/13,SOUTHERN,-122.3919049,37.78938376
1/4/13,RICHMOND,-122.4463461,37.78837765
1/4/13,RICHMOND,-122.4463461,37.78837765
1/1/13,NORTHERN,-122.4180908,37.78610075
1/4/13,CENTRAL,-122.4059157,37.78857259
1/4/13,SOUTHERN,-122.4119795,37.78090397
1/4/13,SOUTHERN,-122.4119795,37.78090397
1/4/13,SOUTHERN,-122.405619,37.77850452
1/2/13,TARAVAL,-122.4765686,37.73981774
1/4/13,NORTHERN,-122.4312069,37.78456812
1/4/13,NORTHERN,-122.4312069,37.78456812
1/4/13,TENDERLOIN,-122.4080405,37.7864094
1/4/13,TENDERLOIN,-122.4080405,37.7864094
1/4/13,TENDERLOIN,-122.4080405,37.7864094
1/4/13,TENDERLOIN,-122.4057954,37.78672463
1/4/13,NORTHERN,-122.434559,37.79247099
1/3/13,MISSION,-122.4219201,37.76482677
1/4/13,TENDERLOIN,-122.4120134,37.78397207
1/4/13,TENDERLOIN,-122.4120134,37.78397207
1/4/13,MISSION,-122.4195818,37.76367583
1/4/13,MISSION,-122.4195818,37.76367583
1/4/13,NORTHERN,-122.4358702,37.79895141
1/4/13,MISSION,-122.4145447,37.7572993
1/3/13,RICHMOND,-122.4584331,37.78661617
1/4/13,SOUTHERN,-122.4091715,37.7806542
1/4/13,NORTHERN,-122.422809,37.79483763
1/1/13,TENDERLOIN,-122.4138702,37.78564249
1/1/13,TENDERLOIN,-122.4138702,37.78564249
1/4/13,BAYVIEW,-122.394419,37.73643254
1/4/13,NORTHERN,-122.4339087,37.78504575
1/4/13,SOUTHERN,-122.408163,37.78053454
1/4/13,INGLESIDE,-122.4516269,37.74450287
1/4/13,SOUTHERN,-122.4036752,37.77517751
1/4/13,TENDERLOIN,-122.4058785,37.78574227
1/2/13,MISSION,-122.4190527,37.75863241
1/4/13,INGLESIDE,-122.4196601,37.71088142
1/4/13,BAYVIEW,-122.3927913,37.72560514
1/4/13,BAYVIEW,-122.3927913,37.72560514
1/4/13,BAYVIEW,-122.3927913,37.72560514
1/4/13,TENDERLOIN,-122.4175307,37.78331075
1/4/13,SOUTHERN,-122.4115718,37.7762382
1/4/13,SOUTHERN,-122.4115718,37.7762382
1/4/13,BAYVIEW,-122.4074458,37.72933218
1/4/13,BAYVIEW,-122.4074458,37.72933218
1/4/13,NORTHERN,-122.4320422,37.77979456
1/4/13,MISSION,-122.4196157,37.76402802
1/4/13,NORTHERN,-122.4323494,37.77859097
1/4/13,MISSION,-122.4133496,37.76921989
1/4/13,MISSION,-122.4133496,37.76921989
1/4/13,SOUTHERN,-122.418619,37.77305255
1/4/13,SOUTHERN,-122.4102935,37.78223059
1/4/13,SOUTHERN,-122.4102935,37.78223059
1/4/13,MISSION,-122.4262452,37.76276009
1/4/13,TARAVAL,-122.4590159,37.71618908
1/3/13,MISSION,-122.4347232,37.76093856
1/3/13,TENDERLOIN,-122.4096839,37.78640543
1/4/13,TENDERLOIN,-122.4136581,37.78103149
1/4/13,TENDERLOIN,-122.4136581,37.78103149
1/4/13,TENDERLOIN,-122.4136581,37.78103149
1/4/13,CENTRAL,-122.4108761,37.79232215
1/4/13,CENTRAL,-122.4108761,37.79232215
1/4/13,CENTRAL,-122.4174799,37.80804215
1/4/13,BAYVIEW,-122.4012047,37.73120444
1/4/13,MISSION,-122.4233891,37.76471602
1/4/13,SOUTHERN,-122.4087106,37.78097067
1/4/13,SOUTHERN,-122.4087106,37.78097067
1/4/13,BAYVIEW,-122.3946479,37.72186293
1/3/13,RICHMOND,-122.4724695,37.7853637
1/4/13,SOUTHERN,-122.4119356,37.78000644
1/4/13,MISSION,-122.4171804,37.76196742
1/4/13,PARK,-122.4489158,37.76876321
1/4/13,PARK,-122.4535273,37.76933649
1/4/13,CENTRAL,-122.4131745,37.78671902
1/4/13,CENTRAL,-122.4131745,37.78671902
1/4/13,CENTRAL,-122.4080832,37.79494059
1/4/13,INGLESIDE,-122.4266717,37.74369939
1/4/13,TARAVAL,-122.4854082,37.74309418
1/4/13,CENTRAL,-122.414898,37.79037127
1/4/13,CENTRAL,-122.410526,37.78710051
1/4/13,CENTRAL,-122.412228,37.80534889
1/4/13,RICHMOND,-122.4499885,37.78084091
1/4/13,BAYVIEW,-122.3896032,37.73229014
1/4/13,SOUTHERN,-122.3911901,37.78741354
1/4/13,TARAVAL,-122.4575848,37.70967287
1/4/13,TARAVAL,-122.4575848,37.70967287
1/4/13,TARAVAL,-122.4575848,37.70967287
1/4/13,BAYVIEW,-122.4069795,37.73956696
1/4/13,BAYVIEW,-122.4069795,37.73956696
1/4/13,BAYVIEW,-122.3959106,37.76479814
1/4/13,BAYVIEW,-122.3959106,37.76479814
1/5/13,SOUTHERN,-122.4198077,37.773958
1/4/13,BAYVIEW,-122.3916409,37.7622175
1/4/13,BAYVIEW,-122.3916409,37.7622175
1/5/13,TENDERLOIN,-122.4106697,37.78325205
1/5/13,TENDERLOIN,-122.4106697,37.78325205
1/5/13,TENDERLOIN,-122.4106697,37.78325205
1/4/13,NORTHERN,-122.4347567,37.79365699
1/4/13,NORTHERN,-122.431853,37.80048582
1/5/13,CENTRAL,-122.4066697,37.79786417
1/5/13,SOUTHERN,-122.3942784,37.78992484
1/5/13,SOUTHERN,-122.4125153,37.78047775
1/5/13,SOUTHERN,-122.4125153,37.78047775
1/5/13,CENTRAL,-122.4138081,37.78660781
1/4/13,PARK,-122.4542924,37.76489505
1/4/13,PARK,-122.4542924,37.76489505
1/4/13,SOUTHERN,-122.3998021,37.78800653
1/4/13,SOUTHERN,-122.3998021,37.78800653
1/5/13,CENTRAL,-122.4054759,37.79801807
1/5/13,INGLESIDE,-122.4378041,37.71494034
1/5/13,CENTRAL,-122.4173458,37.78616137
1/5/13,CENTRAL,-122.4173458,37.78616137
1/5/13,CENTRAL,-122.4173458,37.78616137
1/5/13,CENTRAL,-122.4173458,37.78616137
1/4/13,INGLESIDE,-122.4096622,37.74746615
1/5/13,CENTRAL,-122.4066697,37.79786417
1/4/13,MISSION,-122.4092161,37.76571589
1/4/13,MISSION,-122.4092161,37.76571589
1/4/13,CENTRAL,-122.4103839,37.80128093
1/4/13,BAYVIEW,-122.3914124,37.76029884
1/5/13,MISSION,-122.4171343,37.74903368
1/5/13,SOUTHERN,-122.409942,37.78190261
1/5/13,NORTHERN,-122.4218467,37.77713661
1/5/13,SOUTHERN,-122.3996176,37.78079066
1/4/13,BAYVIEW,-122.3967157,37.74012194
1/5/13,BAYVIEW,-122.3926125,37.72265782
1/5/13,TENDERLOIN,-122.4103192,37.78425439
1/5/13,TENDERLOIN,-122.4103192,37.78425439
1/5/13,MISSION,-122.4154644,37.76693703
1/5/13,SOUTHERN,-122.4152772,37.77016745
1/5/13,SOUTHERN,-122.4152772,37.77016745
1/5/13,SOUTHERN,-122.4152772,37.77016745
1/5/13,PARK,-122.4501939,37.77015142
1/5/13,PARK,-122.4501939,37.77015142
1/5/13,RICHMOND,-122.4405537,37.78424142
1/4/13,SOUTHERN,-122.4129968,37.77385198
1/2/13,TARAVAL,-122.4611141,37.72436214
1/5/13,MISSION,-122.4282662,37.75168834
1/5/13,BAYVIEW,-122.3985563,37.73643415
1/4/13,MISSION,-122.4066566,37.75682561
1/5/13,MISSION,-122.4274634,37.74844219
1/5/13,TENDERLOIN,-122.4169486,37.78046893
1/5/13,SOUTHERN,-122.4124866,37.77794163
1/5/13,INGLESIDE,-122.4331312,37.71542367
1/5/13,NORTHERN,-122.4195368,37.79303209
1/4/13,SOUTHERN,-122.4115718,37.7762382
1/5/13,RICHMOND,-122.4837077,37.78131908
1/5/13,PARK,-122.4340525,37.77735004
1/4/13,BAYVIEW,-122.4106288,37.73140057
1/5/13,BAYVIEW,-122.4026362,37.72520718
1/5/13,RICHMOND,-122.4945211,37.78157467
1/4/13,INGLESIDE,-122.4531396,37.7329384
1/5/13,RICHMOND,-122.4816499,37.78143905
1/5/13,PARK,-122.4535735,37.76914736
1/5/13,CENTRAL,-122.413538,37.78760667
1/5/13,CENTRAL,-122.4099935,37.79647011
1/5/13,RICHMOND,-122.4925434,37.78208016
1/5/13,RICHMOND,-122.4925434,37.78208016
1/4/13,PARK,-122.4488634,37.75449933
1/5/13,SOUTHERN,-122.4020277,37.78624835
1/5/13,TARAVAL,-122.4605194,37.71500774
1/2/13,NORTHERN,-122.4327978,37.77949025
1/3/13,INGLESIDE,-122.4232327,37.74053341
1/5/13,TARAVAL,-122.4938751,37.75655314
1/5/13,PARK,-122.4503495,37.76703241
1/5/13,BAYVIEW,-122.3985563,37.73643415
1/5/13,BAYVIEW,-122.3927495,37.73097699
1/2/13,NORTHERN,-122.4267523,37.78885984
1/5/13,CENTRAL,-122.4055825,37.80658119
1/5/13,CENTRAL,-122.4055825,37.80658119
1/5/13,CENTRAL,-122.4055825,37.80658119
1/5/13,TENDERLOIN,-122.4101881,37.78334798
1/1/13,PARK,-122.4638113,37.7569771
1/5/13,TENDERLOIN,-122.4107632,37.78339886
1/4/13,BAYVIEW,-122.4181985,37.72769602
1/4/13,SOUTHERN,-122.403743,37.7752317
1/4/13,INGLESIDE,-122.4457947,37.72897641
1/5/13,SOUTHERN,-122.4119795,37.78090397
1/5/13,SOUTHERN,-122.4119795,37.78090397
1/5/13,SOUTHERN,-122.4119795,37.78090397
1/5/13,CENTRAL,-122.4063765,37.78851459
1/5/13,PARK,-122.4548776,37.768147
1/4/13,INGLESIDE,-122.4411045,37.72744782
1/4/13,MISSION,-122.4210579,37.76659878
1/5/13,INGLESIDE,-122.4021001,37.71299513
1/5/13,INGLESIDE,-122.4021001,37.71299513
1/5/13,CENTRAL,-122.4094184,37.78819812
1/5/13,NORTHERN,-122.4339275,37.78507732
1/4/13,TARAVAL,-122.4999573,37.73827581
1/5/13,INGLESIDE,-122.4466072,37.72072313
